timestamp,product,store,baseline_price,current_price,price_change_pct,inflation_rate_pct,month,currency
2025-02-09T10:48:00,petits-pois,Auchan,2.57,2.53,-1.37,4.6,May-2025,EUR
2025-02-10T20:34:00,pois-chiches,Auchan,2.81,2.82,0.27,4.6,May-2025,EUR
2025-02-02T18:44:00,pois-chiches,Auchan,2.81,2.82,0.27,4.6,May-2025,EUR
2025-02-19T11:35:00,pois-chiches,Auchan,2.81,2.78,-1.15,4.6,May-2025,EUR
2025-02-07T18:37:00,pois-chiches,Auchan,2.81,2.82,0.27,4.6,May-2025,EUR
2025-02-24T08:34:00,poitrine,Auchan,3.05,3.04,-0.21,4.6,May-2025,EUR
2025-02-10T20:55:00,poitrine,Auchan,3.05,3.04,-0.21,4.6,May-2025,EUR
2025-02-08T13:07:00,poitrine,Auchan,3.05,3.04,-0.21,4.6,May-2025,EUR
2025-02-24T18:33:00,pommedeterre,Auchan,3.44,3.42,-0.66,4.6,May-2025,EUR
2025-02-11T14:03:00,pommedeterre,Auchan,3.44,3.44,-0.07,4.6,May-2025,EUR
2025-02-11T15:50:00,pommedeterre,Auchan,3.44,3.44,-0.07,4.6,May-2025,EUR
2025-02-18T16:46:00,porc,Auchan,2.57,2.55,-0.9,4.6,May-2025,EUR
2025-02-05T09:43:00,porc,Auchan,2.57,2.54,-1.29,4.6,May-2025,EUR
2025-02-15T15:37:00,porc,Auchan,2.57,2.53,-1.67,4.6,May-2025,EUR
2025-02-20T11:33:00,porc,Auchan,2.57,2.54,-1.29,4.6,May-2025,EUR
2025-02-02T18:56:00,poulet,Auchan,2.57,2.55,-0.84,4.6,May-2025,EUR
2025-02-11T16:41:00,poulet,Auchan,2.57,2.53,-1.61,4.6,May-2025,EUR
2025-02-14T20:07:00,sauce-tomate,Auchan,1.71,1.7,-0.63,4.6,May-2025,EUR
2025-02-15T12:41:00,sauce-tomate,Auchan,1.71,1.69,-1.22,4.6,May-2025,EUR
2025-02-27T19:29:00,saucisse,Auchan,5.08,5.0,-1.57,4.6,May-2025,EUR
2025-02-22T10:04:00,saucisse,Auchan,5.08,5.09,0.2,4.6,May-2025,EUR
2025-02-04T08:59:00,sel-de-mer,Auchan,1.16,1.16,0.0,4.6,May-2025,EUR
2025-02-28T13:00:00,sel-de-mer,Auchan,1.16,1.16,0.0,4.6,May-2025,EUR
2025-02-20T09:06:00,sel-de-mer,Auchan,1.16,1.15,-0.86,4.6,May-2025,EUR
2025-02-07T20:26:00,sel-de-mer,Auchan,1.16,1.14,-1.72,4.6,May-2025,EUR
2025-02-23T16:13:00,sirop,Auchan,2.92,2.89,-0.87,4.6,May-2025,EUR
2025-02-19T13:43:00,sirop,Auchan,2.92,2.91,-0.19,4.6,May-2025,EUR
2025-02-09T17:55:00,sirop,Auchan,2.92,2.88,-1.22,4.6,May-2025,EUR
2025-02-07T10:40:00,the,Auchan,2.68,2.67,-0.43,4.6,May-2025,EUR
2025-02-08T20:12:00,the,Auchan,2.68,2.66,-0.81,4.6,May-2025,EUR
2025-02-03T16:44:00,thon,Auchan,2.76,2.75,-0.43,4.6,May-2025,EUR
2025-02-27T12:20:00,thon,Auchan,2.76,2.77,0.29,4.6,May-2025,EUR
2025-02-22T17:12:00,tomacouli,Auchan,3.3,3.26,-1.17,4.6,May-2025,EUR
2025-02-14T10:24:00,tomacouli,Auchan,3.3,3.27,-0.87,4.6,May-2025,EUR
2025-02-27T20:54:00,tomacouli,Auchan,3.3,3.31,0.34,4.6,May-2025,EUR
2025-02-06T14:01:00,tomacouli,Auchan,3.3,3.28,-0.57,4.6,May-2025,EUR
2025-02-02T15:47:00,tomates,Auchan,2.57,2.56,-0.48,4.6,May-2025,EUR
2025-02-18T20:02:00,tomates,Auchan,2.57,2.55,-0.87,4.6,May-2025,EUR
2025-02-03T09:53:00,tomates,Auchan,2.57,2.54,-1.26,4.6,May-2025,EUR
2025-02-23T17:36:00,viande-bovine,Auchan,9.16,9.09,-0.8,4.6,May-2025,EUR
2025-02-12T15:35:00,viande-bovine,Auchan,9.16,9.07,-1.02,4.6,May-2025,EUR
2025-02-28T09:30:00,vinaigre,Auchan,1.83,1.83,-0.23,4.6,May-2025,EUR
2025-02-22T18:55:00,vinaigre,Auchan,1.83,1.81,-1.32,4.6,May-2025,EUR
2025-02-28T20:46:00,vinaigre,Auchan,1.83,1.83,-0.23,4.6,May-2025,EUR
2025-02-13T09:19:00,vinaigre,Auchan,1.83,1.84,0.32,4.6,May-2025,EUR
2025-02-13T18:56:00,yaourt,Auchan,2.93,2.91,-0.75,4.6,May-2025,EUR
2025-02-17T13:43:00,yaourt,Auchan,2.93,2.92,-0.41,4.6,May-2025,EUR
2025-02-12T19:59:00,yaourt,Auchan,2.93,2.9,-1.1,4.6,May-2025,EUR
2025-03-07T18:28:00,ail,Auchan,2.45,2.47,0.76,7.1,Jun-2025,EUR
2025-03-18T15:37:00,ail,Auchan,2.45,2.5,1.99,7.1,Jun-2025,EUR
2025-03-28T10:19:00,ail,Auchan,2.45,2.47,0.76,7.1,Jun-2025,EUR
2025-03-18T14:44:00,bacon,Auchan,7.76,7.9,1.74,7.1,Jun-2025,EUR
2025-03-05T10:14:00,bacon,Auchan,7.76,7.91,1.87,7.1,Jun-2025,EUR
2025-03-11T18:08:00,bacon,Auchan,7.76,7.86,1.23,7.1,Jun-2025,EUR
2025-03-05T12:46:00,beurre,Auchan,4.44,4.53,1.97,7.1,Jun-2025,EUR
2025-03-10T18:18:00,beurre,Auchan,4.44,4.55,2.42,7.1,Jun-2025,EUR
2025-03-09T16:51:00,beurre,Auchan,4.44,4.48,0.84,7.1,Jun-2025,EUR
2025-03-03T19:15:00,beurre,Auchan,4.44,4.52,1.74,7.1,Jun-2025,EUR
2025-03-20T19:05:00,biscuits,Auchan,2.84,2.9,2.23,7.1,Jun-2025,EUR
2025-03-14T08:26:00,biscuits,Auchan,2.84,2.88,1.52,7.1,Jun-2025,EUR
2025-03-02T08:15:00,biscuits,Auchan,2.84,2.9,2.23,7.1,Jun-2025,EUR
2025-03-25T11:02:00,biscuits,Auchan,2.84,2.89,1.87,7.1,Jun-2025,EUR
2025-03-23T12:12:00,bonbons,Auchan,3.19,3.27,2.47,7.1,Jun-2025,EUR
2025-03-21T11:32:00,bonbons,Auchan,3.19,3.26,2.16,7.1,Jun-2025,EUR
2025-03-18T13:45:00,bonbons,Auchan,3.19,3.28,2.78,7.1,Jun-2025,EUR
2025-03-26T08:12:00,bonbons,Auchan,3.19,3.21,0.59,7.1,Jun-2025,EUR
2025-03-26T08:08:00,cacahuetes,Auchan,3.88,3.93,1.2,7.1,Jun-2025,EUR
2025-03-26T17:42:00,cacahuetes,Auchan,3.88,3.97,2.23,7.1,Jun-2025,EUR
2025-03-24T09:19:00,cacahuetes,Auchan,3.88,3.98,2.49,7.1,Jun-2025,EUR
2025-03-26T19:50:00,cafe,Auchan,4.28,4.32,1.02,7.1,Jun-2025,EUR
2025-03-13T15:17:00,cafe,Auchan,4.28,4.38,2.43,7.1,Jun-2025,EUR
2025-03-23T15:08:00,carrots,Auchan,1.84,1.87,1.84,7.1,Jun-2025,EUR
2025-03-23T12:17:00,carrots,Auchan,1.84,1.88,2.39,7.1,Jun-2025,EUR
2025-03-18T20:33:00,carrots,Auchan,1.84,1.88,2.39,7.1,Jun-2025,EUR
2025-03-19T10:20:00,carrots,Auchan,1.84,1.86,1.3,7.1,Jun-2025,EUR
2025-03-23T18:43:00,chips,Auchan,2.43,2.45,0.98,7.1,Jun-2025,EUR
2025-03-11T09:10:00,chips,Auchan,2.43,2.48,2.22,7.1,Jun-2025,EUR
2025-03-19T16:25:00,chips,Auchan,2.43,2.46,1.39,7.1,Jun-2025,EUR
2025-03-27T11:28:00,chips,Auchan,2.43,2.46,1.39,7.1,Jun-2025,EUR
2025-03-15T11:48:00,chocolat,Auchan,3.44,3.5,1.63,7.1,Jun-2025,EUR
2025-03-06T15:09:00,chocolat,Auchan,3.44,3.51,1.92,7.1,Jun-2025,EUR
2025-03-18T16:26:00,chocolat,Auchan,3.44,3.47,0.76,7.1,Jun-2025,EUR
2025-03-04T17:30:00,chocolat,Auchan,3.44,3.53,2.51,7.1,Jun-2025,EUR
2025-03-09T16:52:00,creme,Auchan,2.77,2.82,1.72,7.1,Jun-2025,EUR
2025-03-25T14:15:00,creme,Auchan,2.77,2.83,2.08,7.1,Jun-2025,EUR
2025-03-26T18:45:00,creme,Auchan,2.77,2.79,0.64,7.1,Jun-2025,EUR
2025-03-19T13:25:00,epinards,Auchan,2.47,2.51,1.63,7.1,Jun-2025,EUR
2025-03-02T13:57:00,epinards,Auchan,2.47,2.51,1.63,7.1,Jun-2025,EUR
2025-03-08T10:10:00,epinards,Auchan,2.47,2.52,2.04,7.1,Jun-2025,EUR
2025-03-14T09:30:00,epinards,Auchan,2.47,2.53,2.44,7.1,Jun-2025,EUR
2025-03-23T13:52:00,essuie-tout,Auchan,3.24,3.32,2.35,7.1,Jun-2025,EUR
2025-03-19T14:03:00,essuie-tout,Auchan,3.24,3.33,2.66,7.1,Jun-2025,EUR
2025-03-04T08:01:00,essuie-tout,Auchan,3.24,3.33,2.66,7.1,Jun-2025,EUR
2025-03-16T17:03:00,essuie-tout,Auchan,3.24,3.29,1.43,7.1,Jun-2025,EUR
2025-03-05T15:39:00,farine-de-ble,Auchan,1.26,1.28,1.68,7.1,Jun-2025,EUR
2025-03-18T09:57:00,farine-de-ble,Auchan,1.26,1.27,0.88,7.1,Jun-2025,EUR
2025-03-07T11:46:00,fromage,Auchan,5.85,5.91,1.02,7.1,Jun-2025,EUR
2025-03-19T16:49:00,fromage,Auchan,5.85,5.97,2.04,7.1,Jun-2025,EUR
2025-03-15T16:56:00,haricots,Auchan,3.08,3.15,2.21,7.1,Jun-2025,EUR
2025-03-10T13:28:00,haricots,Auchan,3.08,3.11,0.91,7.1,Jun-2025,EUR
2025-03-22T20:29:00,haricots,Auchan,3.08,3.15,2.21,7.1,Jun-2025,EUR
2025-03-11T12:45:00,haricotsverts,Auchan,2.88,2.93,1.6,7.1,Jun-2025,EUR
2025-03-20T16:53:00,haricotsverts,Auchan,2.88,2.94,1.94,7.1,Jun-2025,EUR
2025-03-23T10:41:00,huile,Auchan,5.93,6.0,1.23,7.1,Jun-2025,EUR
2025-03-05T12:26:00,huile,Auchan,5.93,5.99,1.06,7.1,Jun-2025,EUR
2025-03-17T17:14:00,huile,Auchan,5.93,5.99,1.06,7.1,Jun-2025,EUR
2025-03-15T18:06:00,huile,Auchan,5.93,6.09,2.75,7.1,Jun-2025,EUR
2025-03-21T11:29:00,infusion,Auchan,3.74,3.8,1.59,7.1,Jun-2025,EUR
2025-03-18T15:50:00,infusion,Auchan,3.74,3.84,2.66,7.1,Jun-2025,EUR
2025-03-07T17:20:00,infusion,Auchan,3.74,3.83,2.39,7.1,Jun-2025,EUR
2025-03-28T11:48:00,jambon,Auchan,6.95,7.12,2.45,7.1,Jun-2025,EUR
2025-03-18T14:26:00,jambon,Auchan,6.95,7.03,1.16,7.1,Jun-2025,EUR
2025-03-01T15:44:00,jambon,Auchan,6.95,7.02,1.01,7.1,Jun-2025,EUR
2025-03-14T14:08:00,jus,Auchan,3.64,3.71,1.82,7.1,Jun-2025,EUR
2025-03-23T18:45:00,jus,Auchan,3.64,3.67,0.72,7.1,Jun-2025,EUR
2025-03-07T09:42:00,jus,Auchan,3.64,3.72,2.1,7.1,Jun-2025,EUR
2025-03-17T14:19:00,jus,Auchan,3.64,3.71,1.82,7.1,Jun-2025,EUR
2025-03-05T13:42:00,ketchup,Auchan,2.0,2.04,1.81,7.1,Jun-2025,EUR
2025-03-17T16:20:00,ketchup,Auchan,2.0,2.05,2.31,7.1,Jun-2025,EUR
2025-03-06T17:20:00,ketchup,Auchan,2.0,2.03,1.31,7.1,Jun-2025,EUR
2025-03-02T12:04:00,lait entier,Auchan,1.75,1.77,1.41,7.1,Jun-2025,EUR
2025-03-18T11:17:00,lait entier,Auchan,1.75,1.78,1.98,7.1,Jun-2025,EUR
2025-03-24T14:58:00,lait entier,Auchan,1.75,1.76,0.83,7.1,Jun-2025,EUR
2025-03-18T13:55:00,lait entier,Auchan,1.75,1.79,2.55,7.1,Jun-2025,EUR
2025-03-04T16:21:00,laitue,Auchan,1.25,1.27,1.78,7.1,Jun-2025,EUR
2025-03-18T16:12:00,laitue,Auchan,1.25,1.27,1.78,7.1,Jun-2025,EUR
2025-03-25T10:31:00,laitue,Auchan,1.25,1.28,2.58,7.1,Jun-2025,EUR
2025-03-24T18:14:00,laitue,Auchan,1.25,1.28,2.58,7.1,Jun-2025,EUR
2025-03-19T20:15:00,lave-vaiselle,Auchan,0.93,0.95,1.97,7.1,Jun-2025,EUR
2025-03-16T17:14:00,lave-vaiselle,Auchan,0.93,0.95,1.97,7.1,Jun-2025,EUR
2025-03-07T14:51:00,lave-vaiselle,Auchan,0.93,0.95,1.97,7.1,Jun-2025,EUR
2025-03-22T12:18:00,lave-vaiselle,Auchan,0.93,0.95,1.97,7.1,Jun-2025,EUR
2025-03-04T14:36:00,lessive,Auchan,3.13,3.21,2.51,7.1,Jun-2025,EUR
2025-03-27T15:01:00,lessive,Auchan,3.13,3.21,2.51,7.1,Jun-2025,EUR
2025-03-15T20:00:00,lessive,Auchan,3.13,3.21,2.51,7.1,Jun-2025,EUR
2025-03-08T11:06:00,liquide-vaisselle,Auchan,1.19,1.2,1.08,7.1,Jun-2025,EUR
2025-03-27T18:59:00,liquide-vaisselle,Auchan,1.19,1.2,1.08,7.1,Jun-2025,EUR
2025-03-21T09:37:00,liquide-vaisselle,Auchan,1.19,1.22,2.77,7.1,Jun-2025,EUR
2025-03-02T17:31:00,liquide-vaisselle,Auchan,1.19,1.2,1.08,7.1,Jun-2025,EUR
2025-03-03T20:39:00,mayonnaise,Auchan,3.31,3.37,1.81,7.1,Jun-2025,EUR
2025-03-20T08:09:00,mayonnaise,Auchan,3.31,3.38,2.11,7.1,Jun-2025,EUR
2025-03-12T20:08:00,mayonnaise,Auchan,3.31,3.34,0.9,7.1,Jun-2025,EUR
2025-03-17T11:30:00,moutarde,Auchan,3.25,3.33,2.51,7.1,Jun-2025,EUR
2025-03-04T10:07:00,moutarde,Auchan,3.25,3.29,1.28,7.1,Jun-2025,EUR
2025-03-16T17:09:00,muesli-cereales,Auchan,3.29,3.37,2.41,7.1,Jun-2025,EUR
2025-03-06T18:47:00,muesli-cereales,Auchan,3.29,3.35,1.81,7.1,Jun-2025,EUR
2025-03-11T19:39:00,muesli-cereales,Auchan,3.29,3.38,2.72,7.1,Jun-2025,EUR
2025-03-26T09:12:00,muesli-cereales,Auchan,3.29,3.36,2.11,7.1,Jun-2025,EUR
2025-03-14T09:03:00,nettoyant-liquide,Auchan,3.37,3.43,1.77,7.1,Jun-2025,EUR
2025-03-11T16:48:00,nettoyant-liquide,Auchan,3.37,3.46,2.66,7.1,Jun-2025,EUR
2025-03-24T13:04:00,nettoyant-liquide,Auchan,3.37,3.45,2.36,7.1,Jun-2025,EUR
2025-03-16T15:44:00,nettoyant-liquide,Auchan,3.37,3.45,2.36,7.1,Jun-2025,EUR
2025-03-23T10:32:00,noix,Auchan,3.47,3.54,2.07,7.1,Jun-2025,EUR
2025-03-26T15:58:00,noix,Auchan,3.47,3.54,2.07,7.1,Jun-2025,EUR
2025-03-13T15:30:00,oeufs,Auchan,3.51,3.57,1.71,7.1,Jun-2025,EUR
2025-03-01T14:23:00,oeufs,Auchan,3.51,3.58,2.0,7.1,Jun-2025,EUR
2025-03-08T09:50:00,oignons,Auchan,2.92,2.99,2.41,7.1,Jun-2025,EUR
2025-03-25T18:47:00,oignons,Auchan,2.92,2.98,2.07,7.1,Jun-2025,EUR
2025-03-23T17:13:00,oignons,Auchan,2.92,2.96,1.38,7.1,Jun-2025,EUR
2025-03-24T12:21:00,oignons,Auchan,2.92,2.94,0.7,7.1,Jun-2025,EUR
2025-03-04T19:54:00,pan-de-mie,Auchan,2.9,2.95,1.8,7.1,Jun-2025,EUR
2025-03-04T09:32:00,pan-de-mie,Auchan,2.9,2.96,2.14,7.1,Jun-2025,EUR
2025-03-10T12:22:00,pan-de-mie,Auchan,2.9,2.93,1.11,7.1,Jun-2025,EUR
2025-03-18T11:41:00,papier-toilette,Auchan,2.76,2.79,1.17,7.1,Jun-2025,EUR
2025-03-25T15:25:00,papier-toilette,Auchan,2.76,2.83,2.62,7.1,Jun-2025,EUR
2025-03-11T14:07:00,papier-toilette,Auchan,2.76,2.78,0.81,7.1,Jun-2025,EUR
2025-03-24T09:34:00,pasta,Auchan,2.54,2.6,2.52,7.1,Jun-2025,EUR
2025-03-16T15:03:00,pasta,Auchan,2.54,2.57,1.33,7.1,Jun-2025,EUR
2025-03-18T08:40:00,pates,Auchan,2.67,2.73,2.13,7.1,Jun-2025,EUR
2025-03-19T11:38:00,pates,Auchan,2.67,2.69,0.63,7.1,Jun-2025,EUR
2025-03-27T11:18:00,pates,Auchan,2.67,2.73,2.13,7.1,Jun-2025,EUR
2025-03-17T11:16:00,petits-pois,Auchan,3.44,3.48,1.29,7.1,Jun-2025,EUR
2025-03-02T18:52:00,petits-pois,Auchan,3.44,3.51,2.16,7.1,Jun-2025,EUR
2025-03-09T11:47:00,petits-pois,Auchan,3.44,3.46,0.71,7.1,Jun-2025,EUR
2025-03-12T16:15:00,pois-chiches,Auchan,3.38,3.47,2.77,7.1,Jun-2025,EUR
2025-03-10T12:24:00,pois-chiches,Auchan,3.38,3.42,1.29,7.1,Jun-2025,EUR
2025-03-17T12:27:00,pois-chiches,Auchan,3.38,3.45,2.18,7.1,Jun-2025,EUR
2025-03-08T16:10:00,pois-chiches,Auchan,3.38,3.44,1.88,7.1,Jun-2025,EUR
2025-03-11T12:27:00,poitrine,Auchan,3.45,3.5,1.58,7.1,Jun-2025,EUR
2025-03-20T12:17:00,poitrine,Auchan,3.45,3.51,1.87,7.1,Jun-2025,EUR
2025-03-20T12:30:00,poitrine,Auchan,3.45,3.51,1.87,7.1,Jun-2025,EUR
2025-03-05T10:20:00,pommedeterre,Auchan,2.69,2.76,2.54,7.1,Jun-2025,EUR
2025-03-10T10:59:00,pommedeterre,Auchan,2.69,2.73,1.42,7.1,Jun-2025,EUR
2025-03-01T20:32:00,pommedeterre,Auchan,2.69,2.73,1.42,7.1,Jun-2025,EUR
2025-03-03T14:22:00,pommedeterre,Auchan,2.69,2.73,1.42,7.1,Jun-2025,EUR
2025-03-04T20:41:00,porc,Auchan,3.15,3.21,1.89,7.1,Jun-2025,EUR
2025-03-14T20:53:00,porc,Auchan,3.15,3.23,2.52,7.1,Jun-2025,EUR
2025-03-26T15:25:00,porc,Auchan,3.15,3.24,2.84,7.1,Jun-2025,EUR
2025-03-25T20:09:00,poulet,Auchan,2.99,3.06,2.44,7.1,Jun-2025,EUR
2025-03-11T10:24:00,poulet,Auchan,2.99,3.06,2.44,7.1,Jun-2025,EUR
2025-03-11T15:36:00,poulet,Auchan,2.99,3.04,1.77,7.1,Jun-2025,EUR
2025-03-07T16:53:00,sauce-tomate,Auchan,1.34,1.37,2.33,7.1,Jun-2025,EUR
2025-03-24T12:56:00,sauce-tomate,Auchan,1.34,1.36,1.58,7.1,Jun-2025,EUR
2025-03-07T18:41:00,saucisse,Auchan,5.03,5.15,2.38,7.1,Jun-2025,EUR
2025-03-24T09:39:00,saucisse,Auchan,5.03,5.1,1.39,7.1,Jun-2025,EUR
2025-03-12T17:33:00,sel-de-mer,Auchan,1.14,1.15,1.09,7.1,Jun-2025,EUR
2025-03-28T10:58:00,sel-de-mer,Auchan,1.14,1.17,2.85,7.1,Jun-2025,EUR
2025-03-12T16:24:00,sel-de-mer,Auchan,1.14,1.17,2.85,7.1,Jun-2025,EUR
2025-03-18T10:14:00,sel-de-mer,Auchan,1.14,1.15,1.09,7.1,Jun-2025,EUR
2025-03-16T18:59:00,sirop,Auchan,2.61,2.66,1.89,7.1,Jun-2025,EUR
2025-03-25T18:04:00,sirop,Auchan,2.61,2.66,1.89,7.1,Jun-2025,EUR
2025-03-07T13:21:00,sirop,Auchan,2.61,2.64,1.12,7.1,Jun-2025,EUR
2025-03-13T16:45:00,the,Auchan,2.52,2.54,0.69,7.1,Jun-2025,EUR
2025-03-10T08:03:00,the,Auchan,2.52,2.56,1.49,7.1,Jun-2025,EUR
2025-03-24T18:11:00,the,Auchan,2.52,2.56,1.49,7.1,Jun-2025,EUR
2025-03-15T08:46:00,thon,Auchan,2.85,2.88,1.11,7.1,Jun-2025,EUR
2025-03-05T11:22:00,thon,Auchan,2.85,2.88,1.11,7.1,Jun-2025,EUR
2025-03-21T13:41:00,thon,Auchan,2.85,2.9,1.82,7.1,Jun-2025,EUR
2025-03-04T16:36:00,thon,Auchan,2.85,2.89,1.47,7.1,Jun-2025,EUR
2025-03-22T08:28:00,tomacouli,Auchan,3.31,3.34,0.99,7.1,Jun-2025,EUR
2025-03-03T09:40:00,tomacouli,Auchan,3.31,3.37,1.89,7.1,Jun-2025,EUR
2025-03-18T15:16:00,tomacouli,Auchan,3.31,3.35,1.29,7.1,Jun-2025,EUR
2025-03-13T12:57:00,tomacouli,Auchan,3.31,3.39,2.5,7.1,Jun-2025,EUR
2025-03-10T20:44:00,tomates,Auchan,2.57,2.61,1.45,7.1,Jun-2025,EUR
2025-03-05T12:41:00,tomates,Auchan,2.57,2.6,1.06,7.1,Jun-2025,EUR
2025-03-20T09:13:00,tomates,Auchan,2.57,2.61,1.45,7.1,Jun-2025,EUR
2025-03-10T11:22:00,tomates,Auchan,2.57,2.6,1.06,7.1,Jun-2025,EUR
2025-03-17T19:27:00,viande-bovine,Auchan,8.89,9.04,1.7,7.1,Jun-2025,EUR
2025-03-27T13:53:00,viande-bovine,Auchan,8.89,9.01,1.36,7.1,Jun-2025,EUR
2025-03-18T15:26:00,vinaigre,Auchan,1.84,1.86,0.94,7.1,Jun-2025,EUR
2025-03-16T14:36:00,vinaigre,Auchan,1.84,1.87,1.49,7.1,Jun-2025,EUR
2025-03-18T13:06:00,yaourt,Auchan,3.25,3.29,1.29,7.1,Jun-2025,EUR
2025-03-08T13:12:00,yaourt,Auchan,3.25,3.31,1.9,7.1,Jun-2025,EUR
2025-03-21T18:37:00,yaourt,Auchan,3.25,3.31,1.9,7.1,Jun-2025,EUR
2025-04-18T10:36:00,ail,Auchan,2.56,2.41,-5.85,9.9,Jul-2025,EUR
2025-04-05T20:05:00,ail,Auchan,2.56,2.43,-5.07,9.9,Jul-2025,EUR
2025-04-21T11:48:00,bacon,Auchan,7.25,7.18,-0.92,9.9,Jul-2025,EUR
2025-04-25T15:02:00,bacon,Auchan,7.25,7.25,0.05,9.9,Jul-2025,EUR
2025-04-12T20:07:00,bacon,Auchan,7.25,7.13,-1.61,9.9,Jul-2025,EUR
2025-04-23T18:09:00,bacon,Auchan,7.25,7.14,-1.47,9.9,Jul-2025,EUR
2025-04-23T08:37:00,beurre,Auchan,4.46,4.39,-1.66,9.9,Jul-2025,EUR
2025-04-12T20:39:00,beurre,Auchan,4.46,4.42,-0.99,9.9,Jul-2025,EUR
2025-04-18T14:35:00,biscuits,Auchan,3.27,3.15,-3.59,9.9,Jul-2025,EUR
2025-04-15T18:55:00,biscuits,Auchan,3.27,3.15,-3.59,9.9,Jul-2025,EUR
2025-04-10T08:51:00,biscuits,Auchan,3.27,3.13,-4.2,9.9,Jul-2025,EUR
2025-04-18T11:45:00,bonbons,Auchan,3.56,2.99,-16.02,9.9,Jul-2025,EUR
2025-04-04T08:05:00,bonbons,Auchan,3.56,2.98,-16.31,9.9,Jul-2025,EUR
2025-04-09T18:08:00,bonbons,Auchan,3.56,2.96,-16.87,9.9,Jul-2025,EUR
2025-04-20T18:58:00,bonbons,Auchan,3.56,3.0,-15.74,9.9,Jul-2025,EUR
2025-04-23T18:22:00,cacahuetes,Auchan,3.86,3.86,-0.03,9.9,Jul-2025,EUR
2025-04-16T20:46:00,cacahuetes,Auchan,3.86,3.81,-1.33,9.9,Jul-2025,EUR
2025-04-18T11:55:00,cafe,Auchan,4.23,4.2,-0.73,9.9,Jul-2025,EUR
2025-04-25T17:38:00,cafe,Auchan,4.23,4.2,-0.73,9.9,Jul-2025,EUR
2025-04-23T08:05:00,carrots,Auchan,1.8,1.79,-0.36,9.9,Jul-2025,EUR
2025-04-13T19:40:00,carrots,Auchan,1.8,1.78,-0.91,9.9,Jul-2025,EUR
2025-04-11T18:12:00,carrots,Auchan,1.8,1.78,-0.91,9.9,Jul-2025,EUR
2025-04-13T09:56:00,chips,Auchan,2.33,2.66,13.93,9.9,Jul-2025,EUR
2025-04-25T18:56:00,chips,Auchan,2.33,2.66,13.93,9.9,Jul-2025,EUR
2025-04-08T14:21:00,chips,Auchan,2.33,2.7,15.64,9.9,Jul-2025,EUR
2025-04-19T16:09:00,chips,Auchan,2.33,2.7,15.64,9.9,Jul-2025,EUR
2025-04-02T09:17:00,chocolat,Auchan,3.07,3.03,-1.21,9.9,Jul-2025,EUR
2025-04-17T15:23:00,chocolat,Auchan,3.07,3.02,-1.54,9.9,Jul-2025,EUR
2025-04-26T10:47:00,chocolat,Auchan,3.07,3.03,-1.21,9.9,Jul-2025,EUR
2025-04-22T20:43:00,chocolat,Auchan,3.07,3.07,0.09,9.9,Jul-2025,EUR
2025-04-23T08:25:00,creme,Auchan,3.17,3.17,-0.05,9.9,Jul-2025,EUR
2025-04-09T14:04:00,creme,Auchan,3.17,3.16,-0.36,9.9,Jul-2025,EUR
2025-04-26T12:44:00,creme,Auchan,3.17,3.15,-0.68,9.9,Jul-2025,EUR
2025-04-28T10:50:00,creme,Auchan,3.17,3.15,-0.68,9.9,Jul-2025,EUR
2025-04-07T20:28:00,epinards,Auchan,2.35,2.32,-1.32,9.9,Jul-2025,EUR
2025-04-24T12:20:00,epinards,Auchan,2.35,2.35,-0.05,9.9,Jul-2025,EUR
2025-04-13T13:35:00,essuie-tout,Auchan,2.8,2.78,-0.81,9.9,Jul-2025,EUR
2025-04-10T14:23:00,essuie-tout,Auchan,2.8,2.8,-0.1,9.9,Jul-2025,EUR
2025-04-14T11:52:00,essuie-tout,Auchan,2.8,2.8,-0.1,9.9,Jul-2025,EUR
2025-04-22T19:17:00,essuie-tout,Auchan,2.8,2.75,-1.88,9.9,Jul-2025,EUR
2025-04-16T08:41:00,farine-de-ble,Auchan,1.66,1.65,-0.53,9.9,Jul-2025,EUR
2025-04-25T14:53:00,farine-de-ble,Auchan,1.66,1.65,-0.53,9.9,Jul-2025,EUR
2025-04-18T10:37:00,farine-de-ble,Auchan,1.66,1.65,-0.53,9.9,Jul-2025,EUR
2025-04-18T20:53:00,farine-de-ble,Auchan,1.66,1.65,-0.53,9.9,Jul-2025,EUR
2025-04-19T14:45:00,fromage,Auchan,5.79,5.76,-0.58,9.9,Jul-2025,EUR
2025-04-19T14:41:00,fromage,Auchan,5.79,5.8,0.11,9.9,Jul-2025,EUR
2025-04-10T13:19:00,fromage,Auchan,5.79,5.83,0.63,9.9,Jul-2025,EUR
2025-04-20T15:00:00,haricots,Auchan,3.11,3.1,-0.29,9.9,Jul-2025,EUR
2025-04-07T13:35:00,haricots,Auchan,3.11,3.06,-1.58,9.9,Jul-2025,EUR
2025-04-25T16:11:00,haricots,Auchan,3.11,3.08,-0.93,9.9,Jul-2025,EUR
2025-04-20T09:14:00,haricots,Auchan,3.11,3.09,-0.61,9.9,Jul-2025,EUR
2025-04-14T19:04:00,haricotsverts,Auchan,2.9,2.87,-1.15,9.9,Jul-2025,EUR
2025-04-28T12:15:00,haricotsverts,Auchan,2.9,2.86,-1.5,9.9,Jul-2025,EUR
2025-04-19T13:43:00,haricotsverts,Auchan,2.9,2.86,-1.5,9.9,Jul-2025,EUR
